# t,fid
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-8.035152552539086434e-20+2.992182260919802606e-02j)
 (1.000100010001000045e-01+0.000000000000000000e+00j), (-4.175042725922459921e-18+2.989191275302403514e-02j)
 (2.000200020002000090e-01+0.000000000000000000e+00j), (-1.080272721192244340e-19+2.986203279474456199e-02j)
 (3.000300030003000273e-01+0.000000000000000000e+00j), (7.599031016098653938e-18+2.983218270447368994e-02j)
 (4.000400040004000179e-01+0.000000000000000000e+00j), (-3.124601246263165203e-19+2.980236245235532225e-02j)
 (5.000500050005000086e-01+0.000000000000000000e+00j), (-1.197477444519552156e-17+2.977257200856328612e-02j)
 (6.000600060006000547e-01+0.000000000000000000e+00j), (1.527602807659485292e-17+2.974281134330113152e-02j)
 (7.000700070006999898e-01+0.000000000000000000e+00j), (-1.096541299558104160e-17+2.971308042680224915e-02j)
 (8.000800080008000359e-01+0.000000000000000000e+00j), (-6.596660988381018997e-18+2.968337922932975589e-02j)
 (9.000900090009000820e-01+0.000000000000000000e+00j), (7.431435676279809285e-18+2.965370772117659551e-02j)
 (1.000100010001000017e+00+0.000000000000000000e+00j), (-1.702015272453281447e-17+2.962406587266522631e-02j)
 (1.100110011001099952e+00+0.000000000000000000e+00j), (-1.057188510793350016e-17+2.959445365414786755e-02j)
 (1.200120012001200109e+00+0.000000000000000000e+00j), (3.003811047926074426e-17+2.956487103600648203e-02j)
 (1.300130013001300044e+00+0.000000000000000000e+00j), (-1.204036957500709327e-17+2.953531798865239449e-02j)
 (1.400140014001399980e+00+0.000000000000000000e+00j), (-2.846927983880865283e-17+2.950579448252673570e-02j)
 (1.500150015001500137e+00+0.000000000000000000e+00j), (-3.835084746074610112e-17+2.947630048810005385e-02j)
 (1.600160016001600072e+00+0.000000000000000000e+00j), (-2.022050734873448524e-17+2.944683597587243601e-02j)
 (1.700170017001700007e+00+0.000000000000000000e+00j), (1.994802397957255734e-17+2.941740091637356364e-02j)
 (1.800180018001800164e+00+0.000000000000000000e+00j), (1.616340137341548093e-17+2.938799528016240378e-02j)
 (1.900190019001900099e+00+0.000000000000000000e+00j), (2.822064628910193691e-17+2.935861903782742768e-02j)
 (2.000200020002000034e+00+0.000000000000000000e+00j), (-3.370281546797964900e-17+2.932927215998657605e-02j)
 (2.100210021002100191e+00+0.000000000000000000e+00j), (-1.467356189813068305e-17+2.929995461728702663e-02j)
 (2.200220022002199904e+00+0.000000000000000000e+00j), (-2.453542765222292446e-17+2.927066638040539195e-02j)
 (2.300230023002300062e+00+0.000000000000000000e+00j), (-1.244802523176173379e-18+2.924140742004769158e-02j)
 (2.400240024002400219e+00+0.000000000000000000e+00j), (5.782613750959320208e-17+2.921217770694892191e-02j)
 (2.500250025002499932e+00+0.000000000000000000e+00j), (-2.872610865178820857e-17+2.918297721187361471e-02j)
 (2.600260026002600089e+00+0.000000000000000000e+00j), (-1.579769428493326192e-17+2.915380590561541044e-02j)
 (2.700270027002700246e+00+0.000000000000000000e+00j), (-9.203197348975676265e-17+2.912466375899719351e-02j)
 (2.800280028002799959e+00+0.000000000000000000e+00j), (-5.601627154359880830e-17+2.909555074287097781e-02j)
 (2.900290029002900116e+00+0.000000000000000000e+00j), (-4.470542011182214462e-17+2.906646682811788243e-02j)
 (3.000300030003000273e+00+0.000000000000000000e+00j), (-7.250096983278968258e-17+2.903741198564824266e-02j)
 (3.100310031003099986e+00+0.000000000000000000e+00j), (-6.568118413477380727e-18+2.900838618640135674e-02j)
 (3.200320032003200144e+00+0.000000000000000000e+00j), (-3.421515442547832347e-17+2.897938940134555177e-02j)
 (3.300330033003300301e+00+0.000000000000000000e+00j), (-1.424949321968250247e-17+2.895042160147844393e-02j)
 (3.400340034003400014e+00+0.000000000000000000e+00j), (3.611220933432083993e-17+2.892148275782624803e-02j)
 (3.500350035003500171e+00+0.000000000000000000e+00j), (-1.307226836607947382e-16+2.889257284144436042e-02j)
 (3.600360036003600328e+00+0.000000000000000000e+00j), (1.948435245764089669e-17+2.886369182341717160e-02j)
 (3.700370037003700041e+00+0.000000000000000000e+00j), (7.393607370732505700e-18+2.883483967485774360e-02j)
 (3.800380038003800198e+00+0.000000000000000000e+00j), (5.570623986485038599e-17+2.880601636690820547e-02j)
 (3.900390039003900355e+00+0.000000000000000000e+00j), (-1.033785064604208942e-16+2.877722187073955898e-02j)
 (4.000400040004000068e+00+0.000000000000000000e+00j), (-6.606203824050200420e-17+2.874845615755151906e-02j)
 (4.100410041004099782e+00+0.000000000000000000e+00j), (-2.236254969629118123e-17+2.871971919857244093e-02j)
 (4.200420042004200383e+00+0.000000000000000000e+00j), (-5.076675785709545486e-17+2.869101096505995846e-02j)
 (4.300430043004300096e+00+0.000000000000000000e+00j), (-1.201958656176179537e-16+2.866233142829971089e-02j)
 (4.400440044004399809e+00+0.000000000000000000e+00j), (-5.093325615850436404e-17+2.863368055960670983e-02j)
 (4.500450045004500410e+00+0.000000000000000000e+00j), (2.147612888546358936e-17+2.860505833032440590e-02j)
 (4.600460046004600123e+00+0.000000000000000000e+00j), (6.070354049731254202e-19+2.857646471182451187e-02j)
 (4.700470047004699836e+00+0.000000000000000000e+00j), (-6.695628889665201319e-17+2.854789967550771038e-02j)
 (4.800480048004800437e+00+0.000000000000000000e+00j), (1.152243666615225830e-16+2.851936319280368864e-02j)
 (4.900490049004900150e+00+0.000000000000000000e+00j), (5.477982130907937816e-17+2.849085523516982008e-02j)
 (5.000500050004999864e+00+0.000000000000000000e+00j), (-5.121223150114809627e-17+2.846237577409262143e-02j)
 (5.100510051005100465e+00+0.000000000000000000e+00j), (4.140827991401059216e-17+2.843392478108685076e-02j)
 (5.200520052005200178e+00+0.000000000000000000e+00j), (-3.415128137204129463e-17+2.840550222769589253e-02j)
 (5.300530053005299891e+00+0.000000000000000000e+00j), (-6.500369436131025240e-17+2.837710808549142108e-02j)
 (5.400540054005400492e+00+0.000000000000000000e+00j), (-1.827360926271689639e-16+2.834874232607381694e-02j)
 (5.500550055005500205e+00+0.000000000000000000e+00j), (-1.189671321582959128e-16+2.832040492107138971e-02j)
 (5.600560056005599918e+00+0.000000000000000000e+00j), (-9.990372041419826118e-17+2.829209584214125925e-02j)
 (5.700570057005700519e+00+0.000000000000000000e+00j), (-1.393693102212449753e-16+2.826381506096854040e-02j)
 (5.800580058005800232e+00+0.000000000000000000e+00j), (-8.315020240271083792e-17+2.823556254926682524e-02j)
 (5.900590059005899946e+00+0.000000000000000000e+00j), (-6.055289048239674150e-17+2.820733827877789160e-02j)
 (6.000600060006000547e+00+0.000000000000000000e+00j), (-1.406117520994075193e-16+2.817914222127215068e-02j)
 (6.100610061006100260e+00+0.000000000000000000e+00j), (9.984629484797571775e-17+2.815097434854757150e-02j)
 (6.200620062006199973e+00+0.000000000000000000e+00j), (-1.617388153869213178e-17+2.812283463243065579e-02j)
 (6.300630063006300574e+00+0.000000000000000000e+00j), (-1.431040384124547123e-16+2.809472304477620558e-02j)
 (6.400640064006400287e+00+0.000000000000000000e+00j), (-6.244569368204809636e-17+2.806663955746670561e-02j)
 (6.500650065006500000e+00+0.000000000000000000e+00j), (-1.004583570998072852e-16+2.803858414241356192e-02j)
 (6.600660066006600601e+00+0.000000000000000000e+00j), (-3.517301169242205095e-17+2.801055677155534288e-02j)
 (6.700670067006700314e+00+0.000000000000000000e+00j), (-1.072254076920058798e-16+2.798255741685914261e-02j)
 (6.800680068006800028e+00+0.000000000000000000e+00j), (6.766325331797403150e-17+2.795458605032013696e-02j)
 (6.900690069006900629e+00+0.000000000000000000e+00j), (1.244383812521506342e-16+2.792664264396125737e-02j)
 (7.000700070007000342e+00+0.000000000000000000e+00j), (-2.523075390344514599e-16+2.789872716983340592e-02j)
 (7.100710071007100055e+00+0.000000000000000000e+00j), (-5.272543224066148918e-17+2.787083960001569827e-02j)
 (7.200720072007200656e+00+0.000000000000000000e+00j), (3.867154678442164763e-17+2.784297990661500216e-02j)
 (7.300730073007300369e+00+0.000000000000000000e+00j), (8.945559650510078664e-18+2.781514806176584378e-02j)
 (7.400740074007400082e+00+0.000000000000000000e+00j), (3.036542288289827917e-17+2.778734403763095939e-02j)
 (7.500750075007500683e+00+0.000000000000000000e+00j), (-1.489666696810857630e-16+2.775956780640066388e-02j)
 (7.600760076007600397e+00+0.000000000000000000e+00j), (8.794814857257553595e-17+2.773181934029329831e-02j)
 (7.700770077007700110e+00+0.000000000000000000e+00j), (-1.445140069447500446e-17+2.770409861155478590e-02j)
 (7.800780078007800711e+00+0.000000000000000000e+00j), (-1.869026952022166516e-16+2.767640559245890253e-02j)
 (7.900790079007900424e+00+0.000000000000000000e+00j), (-1.626353495156960692e-16+2.764874025530686397e-02j)
 (8.000800080008000137e+00+0.000000000000000000e+00j), (-1.268874432649568361e-16+2.762110257242826258e-02j)
 (8.100810081008100738e+00+0.000000000000000000e+00j), (2.480483956195914222e-17+2.759349251617934651e-02j)
 (8.200820082008199563e+00+0.000000000000000000e+00j), (-1.869970729603338560e-17+2.756591005894466762e-02j)
 (8.300830083008300164e+00+0.000000000000000000e+00j), (-7.316884194971919184e-17+2.753835517313669295e-02j)
 (8.400840084008400765e+00+0.000000000000000000e+00j), (-1.297598395443540560e-16+2.751082783119448288e-02j)
 (8.500850085008499590e+00+0.000000000000000000e+00j), (-7.432783419309296447e-17+2.748332800558534253e-02j)
 (8.600860086008600192e+00+0.000000000000000000e+00j), (-2.300698657967282978e-16+2.745585566880399606e-02j)
 (8.700870087008700793e+00+0.000000000000000000e+00j), (5.783312073269823687e-17+2.742841079337283300e-02j)
 (8.800880088008799618e+00+0.000000000000000000e+00j), (-9.331237943908355661e-17+2.740099335184094723e-02j)
 (8.900890089008900219e+00+0.000000000000000000e+00j), (1.696402783770344581e-16+2.737360331678594452e-02j)
 (9.000900090009000820e+00+0.000000000000000000e+00j), (4.038270885854985674e-17+2.734624066081221133e-02j)
 (9.100910091009099645e+00+0.000000000000000000e+00j), (-4.042941924603915580e-17+2.731890535655117497e-02j)
 (9.200920092009200246e+00+0.000000000000000000e+00j), (-9.377050603031190222e-19+2.729159737666255262e-02j)
 (9.300930093009300847e+00+0.000000000000000000e+00j), (-1.015879529820538323e-16+2.726431669383264436e-02j)
 (9.400940094009399672e+00+0.000000000000000000e+00j), (-1.348433982165477198e-16+2.723706328077507566e-02j)
 (9.500950095009500274e+00+0.000000000000000000e+00j), (-1.176478451609320297e-17+2.720983711023173407e-02j)
 (9.600960096009600875e+00+0.000000000000000000e+00j), (2.215684094366868615e-16+2.718263815497052108e-02j)
 (9.700970097009699700e+00+0.000000000000000000e+00j), (-2.165067716957664451e-16+2.715546638778671557e-02j)
 (9.800980098009800301e+00+0.000000000000000000e+00j), (1.019594235058828902e-16+2.712832178150393486e-02j)
 (9.900990099009900902e+00+0.000000000000000000e+00j), (2.766975239844755347e-17+2.710120430897151531e-02j)
 (1.000100010000999973e+01+0.000000000000000000e+00j), (-9.752833714886322756e-17+2.707411394306662514e-02j)
 (1.010101010101010033e+01+0.000000000000000000e+00j), (-8.035336627940617021e-17+2.704705065669328959e-02j)
 (1.020102010201020093e+01+0.000000000000000000e+00j), (7.341926632346280920e-17+2.702001442278366070e-02j)
 (1.030103010301029975e+01+0.000000000000000000e+00j), (-2.276055689862773738e-18+2.699300521429515501e-02j)
 (1.040104010401040036e+01+0.000000000000000000e+00j), (-6.158087597286390403e-17+2.696602300421372528e-02j)
 (1.050105010501050096e+01+0.000000000000000000e+00j), (-2.123437089961710347e-16+2.693906776555140756e-02j)
 (1.060106010601059978e+01+0.000000000000000000e+00j), (-1.146300986076186263e-16+2.691213947134771245e-02j)
 (1.070107010701070038e+01+0.000000000000000000e+00j), (1.889199421917545061e-17+2.688523809466916367e-02j)
 (1.080108010801080098e+01+0.000000000000000000e+00j), (-3.420248812026959488e-16+2.685836360860868743e-02j)
 (1.090109010901089981e+01+0.000000000000000000e+00j), (2.266386305378941966e-16+2.683151598628650755e-02j)
 (1.100110011001100041e+01+0.000000000000000000e+00j), (-2.231139640638483771e-16+2.680469520084964238e-02j)
 (1.110111011101110101e+01+0.000000000000000000e+00j), (-7.820430377183073489e-17+2.677790122547202972e-02j)
 (1.120112011201119984e+01+0.000000000000000000e+00j), (-2.007041061701627775e-16+2.675113403335426313e-02j)
 (1.130113011301130044e+01+0.000000000000000000e+00j), (-1.770079372615857906e-16+2.672439359772359885e-02j)
 (1.140114011401140104e+01+0.000000000000000000e+00j), (-2.656186402657159269e-16+2.669767989183473300e-02j)
 (1.150115011501149986e+01+0.000000000000000000e+00j), (1.234988624178771568e-16+2.667099288896809806e-02j)
 (1.160116011601160046e+01+0.000000000000000000e+00j), (-1.553015508227737852e-16+2.664433256243166348e-02j)
 (1.170117011701170107e+01+0.000000000000000000e+00j), (8.954340617129368308e-17+2.661769888555980124e-02j)
 (1.180118011801179989e+01+0.000000000000000000e+00j), (-1.282671440786724701e-16+2.659109183171291454e-02j)
 (1.190119011901190049e+01+0.000000000000000000e+00j), (4.371797599408397511e-17+2.656451137427985956e-02j)
 (1.200120012001200109e+01+0.000000000000000000e+00j), (-2.647457754066108438e-16+2.653795748667348367e-02j)
 (1.210121012101209992e+01+0.000000000000000000e+00j), (-1.485048219315221222e-16+2.651143014233555556e-02j)
 (1.220122012201220052e+01+0.000000000000000000e+00j), (1.832398680086900224e-16+2.648492931473279272e-02j)
 (1.230123012301230112e+01+0.000000000000000000e+00j), (1.183282477754338536e-16+2.645845497735931084e-02j)
 (1.240124012401239995e+01+0.000000000000000000e+00j), (-3.651965534985929407e-17+2.643200710373567672e-02j)
 (1.250125012501250055e+01+0.000000000000000000e+00j), (-1.968257129775009999e-16+2.640558566740842938e-02j)
 (1.260126012601260115e+01+0.000000000000000000e+00j), (-2.730247356548557055e-16+2.637919064195115224e-02j)
 (1.270127012701269997e+01+0.000000000000000000e+00j), (8.259574425599637893e-17+2.635282200096315808e-02j)
 (1.280128012801280057e+01+0.000000000000000000e+00j), (-1.219606312794547582e-16+2.632647971807049528e-02j)
