 (7.792798102034284580e-02+8.673617379884035472e-19j)  (-4.594113092783878762e-05-9.378519106945005677e-04j)  (2.652341832463180442e-05+5.414690530994735376e-04j)  (-5.402055595090221168e-06+1.676375917857088015e-07j)  (-4.401398560428869487e-09-1.676375917857085897e-07j)  (7.058283586228224136e-10-7.671435460359633492e-12j)  (2.685945487172310563e-13+1.328731598460569229e-11j)  (-3.556873773339306610e-14-6.462348535570528710e-26j)
 (-4.594113092783875374e-05+9.378519106945005677e-04j)  (1.720720227913979383e-01+8.673617379884035472e-19j)  (-5.435948991471316327e-02-1.676375917854938669e-07j)  (7.058283586780251390e-10-5.414690530994746218e-04j)  (2.652341832463174683e-05+7.671436185949231934e-12j)  (-2.200730083641599423e-09+1.676375917857077427e-07j)  (-3.811705181144212778e-09+8.470329472543003391e-22j)  (2.685945487271572237e-13-1.328731598471157141e-11j)
 (2.652341832463178748e-05-5.414690530994733207e-04j)  (-5.435948991471316327e-02+1.676375917837591434e-07j)  (1.093093231950638261e-01-3.252606517456513302e-19j)  (-3.062742070809068269e-05-3.126173124230430082e-04j)  (1.531371048834260487e-05+6.252346115587711917e-04j)  (-6.239027096111503349e-06-2.117582368135750848e-21j)  (-2.200730083668704477e-09-1.676375917857073192e-07j)  (7.058283586227959438e-10+7.671435460439042831e-12j)
 (-5.402055595090217779e-06-1.676375917857079544e-07j)  (7.058283586238150303e-10+5.414690530994759228e-04j)  (-3.062742070809070980e-05+3.126173124230433335e-04j)  (1.406906729931952926e-01+0.000000000000000000e+00j)  (-6.276893481168938083e-02+8.673617379884035472e-19j)  (1.531371048834265908e-05-6.252346115587716253e-04j)  (2.652341832463180104e-05-7.671436402789666431e-12j)  (-4.401398560428869487e-09+1.676375917857080868e-07j)
 (-4.401398560428869487e-09+1.676375917857081397e-07j)  (2.652341832463174683e-05-7.671435752268362940e-12j)  (1.531371048834263197e-05-6.252346115587724927e-04j)  (-6.276893481168936695e-02+1.734723475976807094e-18j)  (1.406906729931953481e-01+4.336808689942017736e-19j)  (-3.062742070809073690e-05+3.126173124230443093e-04j)  (7.058283586238150303e-10+5.414690530994750554e-04j)  (-5.402055595090204227e-06-1.676375917857081662e-07j)
 (7.058283586228157962e-10+7.671435460412573051e-12j)  (-2.200730083634823159e-09-1.676375917857081662e-07j)  (-6.239027096111503349e-06+8.470329472543003391e-22j)  (1.531371048834261842e-05+6.252346115587716253e-04j)  (-3.062742070809073690e-05-3.126173124230431167e-04j)  (1.093093231950638539e-01-7.589415207398531038e-19j)  (-5.435948991471317021e-02+1.676375917854938669e-07j)  (2.652341832463178410e-05-5.414690530994744049e-04j)
 (2.685945487238485012e-13-1.328731598481745053e-11j)  (-3.811705181150989042e-09+0.000000000000000000e+00j)  (-2.200730083641599423e-09+1.676375917857073192e-07j)  (2.652341832463177393e-05+7.671435318587493946e-12j)  (7.058283586509200846e-10-5.414690530994754891e-04j)  (-5.435948991471314939e-02-1.676375917837591434e-07j)  (1.720720227913979938e-01+0.000000000000000000e+00j)  (-4.594113092783878085e-05+9.378519106945001340e-04j)
 (-3.556873773297947579e-14+0.000000000000000000e+00j)  (2.685945487205397788e-13+1.328731598460569229e-11j)  (7.058283586228124874e-10-7.671435460333163713e-12j)  (-4.401398560449198277e-09-1.676375917857081662e-07j)  (-5.402055595090216085e-06+1.676375917857079544e-07j)  (2.652341832463179426e-05+5.414690530994741881e-04j)  (-4.594113092783876052e-05-9.378519106945001340e-04j)  (7.792798102034279029e-02+0.000000000000000000e+00j)
