# t,fid
 (0.000000000000000000e+00+0.000000000000000000e+00j), (7.578486264520254388e-03+5.120753878709386094e-03j)
 (1.000100010001000045e-01+0.000000000000000000e+00j), (7.583745159082917221e-03+5.096589355788775505e-03j)
 (2.000200020002000090e-01+0.000000000000000000e+00j), (7.588938102892220719e-03+5.072435858845750732e-03j)
 (3.000300030003000273e-01+0.000000000000000000e+00j), (7.594065189766990853e-03+5.048293542426995385e-03j)
 (4.000400040004000179e-01+0.000000000000000000e+00j), (7.599126513820118715e-03+5.024162560688535083e-03j)
 (5.000500050005000086e-01+0.000000000000000000e+00j), (7.604122169457046970e-03+5.000043067395739185e-03j)
 (6.000600060006000547e-01+0.000000000000000000e+00j), (7.609052251374912035e-03+4.975935215922355423e-03j)
 (7.000700070006999898e-01+0.000000000000000000e+00j), (7.613916854560798947e-03+4.951839159250875054e-03j)
 (8.000800080008000359e-01+0.000000000000000000e+00j), (7.618716074290757777e-03+4.927755049971762648e-03j)
 (9.000900090009000820e-01+0.000000000000000000e+00j), (7.623450006128452278e-03+4.903683040283230571e-03j)
 (1.000100010001000017e+00+0.000000000000000000e+00j), (7.628118745923758229e-03+4.879623281991134903e-03j)
 (1.100110011001099952e+00+0.000000000000000000e+00j), (7.632722389811896074e-03+4.855575926507988381e-03j)
 (1.200120012001200109e+00+0.000000000000000000e+00j), (7.637261034212020593e-03+4.831541124852862384e-03j)
 (1.300130013001300044e+00+0.000000000000000000e+00j), (7.641734775825265863e-03+4.807519027652152818e-03j)
 (1.400140014001399980e+00+0.000000000000000000e+00j), (7.646143711634018417e-03+4.783509785138392693e-03j)
 (1.500150015001500137e+00+0.000000000000000000e+00j), (7.650487938901476617e-03+4.759513547148647508e-03j)
 (1.600160016001600072e+00+0.000000000000000000e+00j), (7.654767555168454432e-03+4.735530463127236162e-03j)
 (1.700170017001700007e+00+0.000000000000000000e+00j), (7.658982658254034556e-03+4.711560682122395947e-03j)
 (1.800180018001800164e+00+0.000000000000000000e+00j), (7.663133346253458121e-03+4.687604352787276552e-03j)
 (1.900190019001900099e+00+0.000000000000000000e+00j), (7.667219717536081190e-03+4.663661623380953997e-03j)
 (2.000200020002000034e+00+0.000000000000000000e+00j), (7.671241870745693948e-03+4.639732641765525849e-03j)
 (2.100210021002100191e+00+0.000000000000000000e+00j), (7.675199904798708783e-03+4.615817555406685410e-03j)
 (2.200220022002199904e+00+0.000000000000000000e+00j), (7.679093918880545988e-03+4.591916511377363772e-03j)
 (2.300230023002300062e+00+0.000000000000000000e+00j), (7.682924012450126697e-03+4.568029656347847092e-03j)
 (2.400240024002400219e+00+0.000000000000000000e+00j), (7.686690285231280798e-03+4.544157136597722774e-03j)
 (2.500250025002499932e+00+0.000000000000000000e+00j), (7.690392837217230326e-03+4.520299098005986331e-03j)
 (2.600260026002600089e+00+0.000000000000000000e+00j), (7.694031768667223235e-03+4.496455686054274918e-03j)
 (2.700270027002700246e+00+0.000000000000000000e+00j), (7.697607180103740489e-03+4.472627045829206602e-03j)
 (2.800280028002799959e+00+0.000000000000000000e+00j), (7.701119172314319257e-03+4.448813322016884758e-03j)
 (2.900290029002900116e+00+0.000000000000000000e+00j), (7.704567846348219645e-03+4.425014658906117719e-03j)
 (3.000300030003000273e+00+0.000000000000000000e+00j), (7.707953303516190506e-03+4.401231200386417769e-03j)
 (3.100310031003099986e+00+0.000000000000000000e+00j), (7.711275645386700753e-03+4.377463089952123715e-03j)
 (3.200320032003200144e+00+0.000000000000000000e+00j), (7.714534973790167748e-03+4.353710470692510361e-03j)
 (3.300330033003300301e+00+0.000000000000000000e+00j), (7.717731390810733845e-03+4.329973485303807539e-03j)
 (3.400340034003400014e+00+0.000000000000000000e+00j), (7.720864998790455749e-03+4.306252276079317390e-03j)
 (3.500350035003500171e+00+0.000000000000000000e+00j), (7.723935900326060582e-03+4.282546984912666103e-03j)
 (3.600360036003600328e+00+0.000000000000000000e+00j), (7.726944198266237109e-03+4.258857753300215182e-03j)
 (3.700370037003700041e+00+0.000000000000000000e+00j), (7.729889995713295006e-03+4.235184722335546756e-03j)
 (3.800380038003800198e+00+0.000000000000000000e+00j), (7.732773396019964295e-03+4.211528032712753486e-03j)
 (3.900390039003900355e+00+0.000000000000000000e+00j), (7.735594502789093496e-03+4.187887824724437560e-03j)
 (4.000400040004000068e+00+0.000000000000000000e+00j), (7.738353419870017125e-03+4.164264238265900919e-03j)
 (4.100410041004099782e+00+0.000000000000000000e+00j), (7.741050251362068500e-03+4.140657412826117753e-03j)
 (4.200420042004200383e+00+0.000000000000000000e+00j), (7.743685101609480530e-03+4.117067487494550232e-03j)
 (4.300430043004300096e+00+0.000000000000000000e+00j), (7.746258075198782754e-03+4.093494600963582322e-03j)
 (4.400440044004399809e+00+0.000000000000000000e+00j), (7.748769276961772062e-03+4.069938891520388270e-03j)
 (4.500450045004500410e+00+0.000000000000000000e+00j), (7.751218811975117175e-03+4.046400497044945477e-03j)
 (4.600460046004600123e+00+0.000000000000000000e+00j), (7.753606785550811592e-03+4.022879555025701652e-03j)
 (4.700470047004699836e+00+0.000000000000000000e+00j), (7.755933303244160262e-03+3.999376202541747062e-03j)
 (4.800480048004800437e+00+0.000000000000000000e+00j), (7.758198470847913614e-03+3.975890576271427432e-03j)
 (4.900490049004900150e+00+0.000000000000000000e+00j), (7.760402394391936222e-03+3.952422812490388043e-03j)
 (5.000500050004999864e+00+0.000000000000000000e+00j), (7.762545180141958677e-03+3.928973047071376845e-03j)
 (5.100510051005100465e+00+0.000000000000000000e+00j), (7.764626934599221965e-03+3.905541415482297225e-03j)
 (5.200520052005200178e+00+0.000000000000000000e+00j), (7.766647764495666212e-03+3.882128052793082287e-03j)
 (5.300530053005299891e+00+0.000000000000000000e+00j), (7.768607776797159872e-03+3.858733093666690331e-03j)
 (5.400540054005400492e+00+0.000000000000000000e+00j), (7.770507078703058242e-03+3.835356672357145055e-03j)
