 (2.499999999999999445e-01-1.647422972449540592e-19j)  (-6.776263578034402713e-21+0.000000000000000000e+00j)  (0.000000000000000000e+00+2.191697751020502127e-19j)  (3.388131789017201356e-21+6.106984203922663894e-23j)
 (-1.355252715606880543e-20+4.336808689942017736e-19j)  (2.499999999999999445e-01-1.795066597811923254e-19j)  (-3.388131789017201356e-21-8.673617379884035472e-19j)  (0.000000000000000000e+00+2.142993356553379858e-19j)
 (0.000000000000000000e+00+2.140875774185244107e-19j)  (6.776263578034402713e-21+8.673617379884035472e-19j)  (2.500000000000000000e-01-1.825906937500274257e-20j)  (6.776263578034402713e-21+4.336808689942017736e-19j)
 (-3.388131789017201356e-21-4.972475931988690991e-23j)  (-1.355252715606880543e-20+2.191697751020502127e-19j)  (6.776263578034402713e-21+0.000000000000000000e+00j)  (2.499999999999999445e-01-1.647312687119747191e-19j)
