# t,fid
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.273630369627053366e-02+1.535679504744416612e-02j)
 (1.000100010001000045e-01+0.000000000000000000e+00j), (2.215762972109507761e-02+1.468680317024237229e-02j)
 (2.000200020002000090e-01+0.000000000000000000e+00j), (2.045490006939409966e-02+1.304603883879400759e-02j)
 (3.000300030003000273e-01+0.000000000000000000e+00j), (1.784638039483581531e-02+1.040731839159315247e-02j)
 (4.000400040004000179e-01+0.000000000000000000e+00j), (1.459972800820185171e-02+6.829601454213010334e-03j)
 (5.000500050005000086e-01+0.000000000000000000e+00j), (1.100618198604646700e-02+2.458890468819122013e-03j)
 (6.000600060006000547e-01+0.000000000000000000e+00j), (7.353832456429554125e-03-2.478999675048323623e-03j)
 (7.000700070006999898e-01+0.000000000000000000e+00j), (3.902448324944311677e-03-7.693338083354771956e-03j)
 (8.000800080008000359e-01+0.000000000000000000e+00j), (8.621501915795269861e-04-1.284985282680616535e-02j)
 (9.000900090009000820e-01+0.000000000000000000e+00j), (-1.622188398143486381e-03-1.759677800622344926e-02j)
 (1.000100010001000017e+00+0.000000000000000000e+00j), (-3.479503410194412834e-03-2.159331063797422651e-02j)
 (1.100110011001099952e+00+0.000000000000000000e+00j), (-4.713449948535239700e-03-2.453796535961851391e-02j)
 (1.200120012001200109e+00+0.000000000000000000e+00j), (-5.395784236071531938e-03-2.619429530150483437e-02j)
 (1.300130013001300044e+00+0.000000000000000000e+00j), (-5.653064872791648161e-03-2.641166045823393690e-02j)
 (1.400140014001399980e+00+0.000000000000000000e+00j), (-5.648154001387658933e-03-2.513915148475482850e-02j)
 (1.500150015001500137e+00+0.000000000000000000e+00j), (-5.558485265951289798e-03-2.243137815836177690e-02j)
 (1.600160016001600072e+00+0.000000000000000000e+00j), (-5.553359003110879509e-03-1.844555270006277212e-02j)
 (1.700170017001700007e+00+0.000000000000000000e+00j), (-5.772599082923241844e-03-1.343007256482378967e-02j)
 (1.800180018001800164e+00+0.000000000000000000e+00j), (-6.308754189736100713e-03-7.705564093084231979e-03j)
 (1.900190019001900099e+00+0.000000000000000000e+00j), (-7.194664421592738071e-03-1.640018150828568633e-03j)
 (2.000200020002000034e+00+0.000000000000000000e+00j), (-8.397677062062366624e-03+4.379829719593769134e-03j)
 (2.100210021002100191e+00+0.000000000000000000e+00j), (-9.821134903222509399e-03+9.978396556252164609e-03j)
 (2.200220022002199904e+00+0.000000000000000000e+00j), (-1.131303982565531885e-02+1.481984815562379168e-02j)
 (2.300230023002300062e+00+0.000000000000000000e+00j), (-1.268108233356299297e-02+1.863294889834997067e-02j)
 (2.400240024002400219e+00+0.000000000000000000e+00j), (-1.371259237779610778e-02+2.123007365402588068e-02j)
 (2.500250025002499932e+00+0.000000000000000000e+00j), (-1.419746876560038125e-02+2.251883095320587891e-02j)
 (2.600260026002600089e+00+0.000000000000000000e+00j), (-1.395183144605241683e-02+2.250542383580857175e-02j)
 (2.700270027002700246e+00+0.000000000000000000e+00j), (-1.284004318939217619e-02+2.128962548310014621e-02j)
 (2.800280028002799959e+00+0.000000000000000000e+00j), (-1.079287454926093626e-02+1.905200142166827218e-02j)
 (2.900290029002900116e+00+0.000000000000000000e+00j), (-7.819927173394027389e-03+1.603469923096406680e-02j)
 (3.000300030003000273e+00+0.000000000000000000e+00j), (-4.014954002950667754e-03+1.251768720520526727e-02j)
 (3.100310031003099986e+00+0.000000000000000000e+00j), (4.466280480736941347e-04+8.792704506778301760e-03j)
 (3.200320032003200144e+00+0.000000000000000000e+00j), (5.318008079258321197e-03+5.137353148456615809e-03j)
 (3.300330033003300301e+00+0.000000000000000000e+00j), (1.029827578762050784e-02+1.791702839734784364e-03j)
 (3.400340034003400014e+00+0.000000000000000000e+00j), (1.505531417484548551e-02-1.060499249410120715e-03j)
 (3.500350035003500171e+00+0.000000000000000000e+00j), (1.925232313073086191e-02-3.304392540492938780e-03j)
 (3.600360036003600328e+00+0.000000000000000000e+00j), (2.257564451739137862e-02-4.899336603681254954e-03j)
 (3.700370037003700041e+00+0.000000000000000000e+00j), (2.476141032293710173e-02-5.876713985179538198e-03j)
 (3.800380038003800198e+00+0.000000000000000000e+00j), (2.561861409800834932e-02-6.330626382545299045e-03j)
