 (2.500000000000000555e-01+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (-2.985216130630625325e-02+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j)  (2.500000000000000555e-01+0.000000000000000000e+00j)  (-2.985216130630625325e-02+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j)  (-2.985216130630624978e-02+0.000000000000000000e+00j)  (2.500000000000000000e-01+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)
 (-2.985216130630624978e-02+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+0.000000000000000000e+00j)  (2.500000000000000000e-01+0.000000000000000000e+00j)
